Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
                0.00    0.00       9/18          std::_Bvector_base<std::allocator<bool> >::_M_allocate(unsigned long) [436]
[399]    0.0    0.00    0.00      18         std::_Bvector_base<std::allocator<bool> >::_S_nword(unsigned long) [399]
-----------------------------------------------
                0.00    0.00       1/14          std::_Vector_base<std::tuple<int, int, double>, std::allocator<std::tuple<int, int, double> > >::~_Vector_base() [591]
                0.00    0.00      13/14          void std::vector<std::tuple<int, int, double>, std::allocator<std::tuple<int, int, double> > >::_M_realloc_insert<int&, int&, double&>(__gnu_cxx::__normal_iterator<std::tuple<int, int, double>*, std::vector<std::tuple<int, int, double>, std::allocator<std::tuple<int, int, double> > > >, int&, int&, double&) [409]
[400]    0.0    0.00    0.00      14         std::_Vector_base<std::tuple<int, int, double>, std::allocator<std::tuple<int, int, double> > >::_M_deallocate(std::tuple<int, int, double>*, unsigned long) [400]
                0.00    0.00      13/13          std::allocator_traits<std::allocator<std::tuple<int, int, double> > >::deallocate(std::allocator<std::tuple<int, int, double> >&, std::tuple<int, int, double>*, unsigned long) [407]
-----------------------------------------------
                0.00    0.00       1/14          readGraph(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, int&, std::vector<std::vector<std::pair<int, double>, std::allocator<std::pair<int, double> > >, std::allocator<std::vector<std::pair<int, double>, std::allocator<std::pair<int, double> > > > >&) [535]
                0.00    0.00      13/14          void std::vector<std::tuple<int, int, double>, std::allocator<std::tuple<int, int, double> > >::_M_realloc_insert<int&, int&, double&>(__gnu_cxx::__normal_iterator<std::tuple<int, int, double>*, std::vector<std::tuple<int, int, double>, std::allocator<std::tuple<int, int, double> > > >, int&, int&, double&) [409]
[401]    0.0    0.00    0.00      14         std::vector<std::tuple<int, int, double>, std::allocator<std::tuple<int, int, double> > >::begin() [401]
                0.00    0.00      14/5998        __gnu_cxx::__normal_iterator<std::tuple<int, int, double>*, std::vector<std::tuple<int, int, double>, std::allocator<std::tuple<int, int, double> > > >::__normal_iterator(std::tuple<int, int, double>* const&) [75]
-----------------------------------------------
                0.00    0.00      13/13          std::allocator_traits<std::allocator<std::tuple<int, int, double> > >::deallocate(std::allocator<std::tuple<int, int, double> >&, std::tuple<int, int, double>*, unsigned long) [407]
[402]    0.0    0.00    0.00      13         __gnu_cxx::new_allocator<std::tuple<int, int, double> >::deallocate(std::tuple<int, int, double>*, unsigned long) [402]
-----------------------------------------------
                0.00    0.00      13/13          std::allocator_traits<std::allocator<std::tuple<int, int, double> > >::allocate(std::allocator<std::tuple<int, int, double> >&, unsigned long) [408]
[403]    0.0    0.00    0.00      13         __gnu_cxx::new_allocator<std::tuple<int, int, double> >::allocate(unsigned long, void const*) [403]
                0.00    0.00      13/39          __gnu_cxx::new_allocator<std::tuple<int, int, double> >::_M_max_size() const [366]
-----------------------------------------------
                0.00    0.00      13/13          void std::vector<std::tuple<int, int, double>, std::allocator<std::tuple<int, int, double> > >::_M_realloc_insert<int&, int&, double&>(__gnu_cxx::__normal_iterator<std::tuple<int, int, double>*, std::vector<std::tuple<int, int, double>, std::allocator<std::tuple<int, int, double> > > >, int&, int&, double&) [409]
[404]    0.0    0.00    0.00      13         __gnu_cxx::__normal_iterator<std::tuple<int, int, double>*, std::vector<std::tuple<int, int, double>, std::allocator<std::tuple<int, int, double> > > >::difference_type __gnu_cxx::operator-<std::tuple<int, int, double>*, std::vector<std::tuple<int, int, double>, std::allocator<std::tuple<int, int, double> > > >(__gnu_cxx::__normal_iterator<std::tuple<int, int, double>*, std::vector<std::tuple<int, int, double>, std::allocator<std::tuple<int, int, double> > > > const&, __gnu_cxx::__normal_iterator<std::tuple<int, int, double>*, std::vector<std::tuple<int, int, double>, std::allocator<std::tuple<int, int, double> > > > const&) [404]
                0.00    0.00      26/6024        __gnu_cxx::__normal_iterator<std::tuple<int, int, double>*, std::vector<std::tuple<int, int, double>, std::allocator<std::tuple<int, int, double> > > >::base() const [74]
-----------------------------------------------
                0.00    0.00      13/13          void std::vector<std::tuple<int, int, double>, std::allocator<std::tuple<int, int, double> > >::_M_realloc_insert<int&, int&, double&>(__gnu_cxx::__normal_iterator<std::tuple<int, int, double>*, std::vector<std::tuple<int, int, double>, std::allocator<std::tuple<int, int, double> > > >, int&, int&, double&) [409]
[405]    0.0    0.00    0.00      13         std::vector<std::tuple<int, int, double>, std::allocator<std::tuple<int, int, double> > >::_M_check_len(unsigned long, char const*) const [405]
                0.00    0.00      52/52          std::vector<std::tuple<int, int, double>, std::allocator<std::tuple<int, int, double> > >::size() const [363]
                0.00    0.00      26/26          std::vector<std::tuple<int, int, double>, std::allocator<std::tuple<int, int, double> > >::max_size() const [375]
                0.00    0.00      13/8172        unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [56]
-----------------------------------------------
                0.00    0.00      13/13          void std::vector<std::tuple<int, int, double>, std::allocator<std::tuple<int, int, double> > >::_M_realloc_insert<int&, int&, double&>(__gnu_cxx::__normal_iterator<std::tuple<int, int, double>*, std::vector<std::tuple<int, int, double>, std::allocator<std::tuple<int, int, double> > > >, int&, int&, double&) [409]
[406]    0.0    0.00    0.00      13         std::_Vector_base<std::tuple<int, int, double>, std::allocator<std::tuple<int, int, double> > >::_M_allocate(unsigned long) [406]
                0.00    0.00      13/13          std::allocator_traits<std::allocator<std::tuple<int, int, double> > >::allocate(std::allocator<std::tuple<int, int, double> >&, unsigned long) [408]
-----------------------------------------------
                0.00    0.00      13/13          std::_Vector_base<std::tuple<int, int, double>, std::allocator<std::tuple<int, int, double> > >::_M_deallocate(std::tuple<int, int, double>*, unsigned long) [400]
[407]    0.0    0.00    0.00      13         std::allocator_traits<std::allocator<std::tuple<int, int, double> > >::deallocate(std::allocator<std::tuple<int, int, double> >&, std::tuple<int, int, double>*, unsigned long) [407]
                0.00    0.00      13/13          __gnu_cxx::new_allocator<std::tuple<int, int, double> >::deallocate(std::tuple<int, int, double>*, unsigned long) [402]
-----------------------------------------------
                0.00    0.00      13/13          std::_Vector_base<std::tuple<int, int, double>, std::allocator<std::tuple<int, int, double> > >::_M_allocate(unsigned long) [406]
[408]    0.0    0.00    0.00      13         std::allocator_traits<std::allocator<std::tuple<int, int, double> > >::allocate(std::allocator<std::tuple<int, int, double> >&, unsigned long) [408]
                0.00    0.00      13/13          __gnu_cxx::new_allocator<std::tuple<int, int, double> >::allocate(unsigned long, void const*) [403]
-----------------------------------------------
                0.00    0.00      13/13          std::tuple<int, int, double>& std::vector<std::tuple<int, int, double>, std::allocator<std::tuple<int, int, double> > >::emplace_back<int&, int&, double&>(int&, int&, double&) [174]
[409]    0.0    0.00    0.00      13         void std::vector<std::tuple<int, int, double>, std::allocator<std::tuple<int, int, double> > >::_M_realloc_insert<int&, int&, double&>(__gnu_cxx::__normal_iterator<std::tuple<int, int, double>*, std::vector<std::tuple<int, int, double>, std::allocator<std::tuple<int, int, double> > > >, int&, int&, double&) [409]
                0.00    0.00      26/69902       int& std::forward<int&>(std::remove_reference<int&>::type&) [10]
                0.00    0.00      26/27          std::_Vector_base<std::tuple<int, int, double>, std::allocator<std::tuple<int, int, double> > >::_M_get_Tp_allocator() [371]
                0.00    0.00      26/6024        __gnu_cxx::__normal_iterator<std::tuple<int, int, double>*, std::vector<std::tuple<int, int, double>, std::allocator<std::tuple<int, int, double> > > >::base() const [74]
                0.00    0.00      26/26          std::vector<std::tuple<int, int, double>, std::allocator<std::tuple<int, int, double> > >::_S_relocate(std::tuple<int, int, double>*, std::tuple<int, int, double>*, std::tuple<int, int, double>*, std::allocator<std::tuple<int, int, double> >&) [378]
                0.00    0.00      13/13          std::vector<std::tuple<int, int, double>, std::allocator<std::tuple<int, int, double> > >::_M_check_len(unsigned long, char const*) const [405]
                0.00    0.00      13/14          std::vector<std::tuple<int, int, double>, std::allocator<std::tuple<int, int, double> > >::begin() [401]
                0.00    0.00      13/13          __gnu_cxx::__normal_iterator<std::tuple<int, int, double>*, std::vector<std::tuple<int, int, double>, std::allocator<std::tuple<int, int, double> > > >::difference_type __gnu_cxx::operator-<std::tuple<int, int, double>*, std::vector<std::tuple<int, int, double>, std::allocator<std::tuple<int, int, double> > > >(__gnu_cxx::__normal_iterator<std::tuple<int, int, double>*, std::vector<std::tuple<int, int, double>, std::allocator<std::tuple<int, int, double> > > > const&, __gnu_cxx::__normal_iterator<std::tuple<int, int, double>*, std::vector<std::tuple<int, int, double>, std::allocator<std::tuple<int, int, double> > > > const&) [404]
                0.00    0.00      13/13          std::_Vector_base<std::tuple<int, int, double>, std::allocator<std::tuple<int, int, double> > >::_M_allocate(unsigned long) [406]
                0.00    0.00      13/54964       double& std::forward<double&>(std::remove_reference<double&>::type&) [11]
                0.00    0.00      13/2985        void std::allocator_traits<std::allocator<std::tuple<int, int, double> > >::construct<std::tuple<int, int, double>, int&, int&, double&>(std::allocator<std::tuple<int, int, double> >&, std::tuple<int, int, double>*, int&, int&, double&) [170]
                0.00    0.00      13/14          std::_Vector_base<std::tuple<int, int, double>, std::allocator<std::tuple<int, int, double> > >::_M_deallocate(std::tuple<int, int, double>*, unsigned long) [400]
-----------------------------------------------
                0.00    0.00       2/11          std::_Deque_base<int, std::allocator<int> >::_M_get_map_allocator() const [494]
                0.00    0.00       9/11          std::deque<int, std::allocator<int> >::max_size() const [431]
[410]    0.0    0.00    0.00      11         std::_Deque_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [410]
-----------------------------------------------
                0.00    0.00       1/11          std::_Vector_base<Update, std::allocator<Update> >::~_Vector_base() [584]
                0.00    0.00      10/11          void std::vector<Update, std::allocator<Update> >::_M_realloc_insert<Update>(__gnu_cxx::__normal_iterator<Update*, std::vector<Update, std::allocator<Update> > >, Update&&) [421]
[411]    0.0    0.00    0.00      11         std::_Vector_base<Update, std::allocator<Update> >::_M_deallocate(Update*, unsigned long) [411]
                0.00    0.00      10/10          std::allocator_traits<std::allocator<Update> >::deallocate(std::allocator<Update>&, Update*, unsigned long) [419]
-----------------------------------------------
                0.00    0.00      10/10          std::allocator_traits<std::allocator<Update> >::deallocate(std::allocator<Update>&, Update*, unsigned long) [419]
[412]    0.0    0.00    0.00      10         __gnu_cxx::new_allocator<Update>::deallocate(Update*, unsigned long) [412]
-----------------------------------------------
                0.00    0.00      10/10          std::allocator_traits<std::allocator<Update> >::allocate(std::allocator<Update>&, unsigned long) [420]
[413]    0.0    0.00    0.00      10         __gnu_cxx::new_allocator<Update>::allocate(unsigned long, void const*) [413]
                0.00    0.00      10/30          __gnu_cxx::new_allocator<Update>::_M_max_size() const [369]
-----------------------------------------------
                0.00    0.00      10/10          void std::vector<Update, std::allocator<Update> >::_M_realloc_insert<Update>(__gnu_cxx::__normal_iterator<Update*, std::vector<Update, std::allocator<Update> > >, Update&&) [421]
[414]    0.0    0.00    0.00      10         __gnu_cxx::__normal_iterator<Update*, std::vector<Update, std::allocator<Update> > >::difference_type __gnu_cxx::operator-<Update*, std::vector<Update, std::allocator<Update> > >(__gnu_cxx::__normal_iterator<Update*, std::vector<Update, std::allocator<Update> > > const&, __gnu_cxx::__normal_iterator<Update*, std::vector<Update, std::allocator<Update> > > const&) [414]
                0.00    0.00      20/40          __gnu_cxx::__normal_iterator<Update*, std::vector<Update, std::allocator<Update> > >::base() const [364]
-----------------------------------------------
                0.00    0.00      10/10          void std::vector<Update, std::allocator<Update> >::_M_realloc_insert<Update>(__gnu_cxx::__normal_iterator<Update*, std::vector<Update, std::allocator<Update> > >, Update&&) [421]
[415]    0.0    0.00    0.00      10         std::vector<Update, std::allocator<Update> >::_M_check_len(unsigned long, char const*) const [415]
                0.00    0.00      40/40          std::vector<Update, std::allocator<Update> >::size() const [365]
                0.00    0.00      20/20          std::vector<Update, std::allocator<Update> >::max_size() const [386]
                0.00    0.00      10/8172        unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [56]
-----------------------------------------------
                0.00    0.00       1/10          std::_Deque_base<int, std::allocator<int> >::_M_create_nodes(int**, int**) [570]
                0.00    0.00       9/10          void std::deque<int, std::allocator<int> >::_M_push_back_aux<int const&>(int const&) [447]
[416]    0.0    0.00    0.00      10         std::_Deque_base<int, std::allocator<int> >::_M_allocate_node() [416]
                0.00    0.00      10/55          std::__deque_buf_size(unsigned long) [362]
                0.00    0.00      10/1718        std::allocator_traits<std::allocator<int> >::allocate(std::allocator<int>&, unsigned long) [242]
-----------------------------------------------
                0.00    0.00       1/10          std::_Deque_base<int, std::allocator<int> >::_M_destroy_nodes(int**, int**) [572]
                0.00    0.00       9/10          std::deque<int, std::allocator<int> >::_M_pop_front_aux() [446]
[417]    0.0    0.00    0.00      10         std::_Deque_base<int, std::allocator<int> >::_M_deallocate_node(int*) [417]
                0.00    0.00      10/55          std::__deque_buf_size(unsigned long) [362]
                0.00    0.00      10/1718        std::allocator_traits<std::allocator<int> >::deallocate(std::allocator<int>&, int*, unsigned long) [241]
-----------------------------------------------
                0.00    0.00      10/10          void std::vector<Update, std::allocator<Update> >::_M_realloc_insert<Update>(__gnu_cxx::__normal_iterator<Update*, std::vector<Update, std::allocator<Update> > >, Update&&) [421]
[418]    0.0    0.00    0.00      10         std::_Vector_base<Update, std::allocator<Update> >::_M_allocate(unsigned long) [418]
                0.00    0.00      10/10          std::allocator_traits<std::allocator<Update> >::allocate(std::allocator<Update>&, unsigned long) [420]
-----------------------------------------------
                0.00    0.00      10/10          std::_Vector_base<Update, std::allocator<Update> >::_M_deallocate(Update*, unsigned long) [411]
[419]    0.0    0.00    0.00      10         std::allocator_traits<std::allocator<Update> >::deallocate(std::allocator<Update>&, Update*, unsigned long) [419]
                0.00    0.00      10/10          __gnu_cxx::new_allocator<Update>::deallocate(Update*, unsigned long) [412]
-----------------------------------------------
                0.00    0.00      10/10          std::_Vector_base<Update, std::allocator<Update> >::_M_allocate(unsigned long) [418]
[420]    0.0    0.00    0.00      10         std::allocator_traits<std::allocator<Update> >::allocate(std::allocator<Update>&, unsigned long) [420]
                0.00    0.00      10/10          __gnu_cxx::new_allocator<Update>::allocate(unsigned long, void const*) [413]
-----------------------------------------------
                0.00    0.00      10/10          Update& std::vector<Update, std::allocator<Update> >::emplace_back<Update>(Update&&) [328]
[421]    0.0    0.00    0.00      10         void std::vector<Update, std::allocator<Update> >::_M_realloc_insert<Update>(__gnu_cxx::__normal_iterator<Update*, std::vector<Update, std::allocator<Update> > >, Update&&) [421]
                0.00    0.00      20/21          std::_Vector_base<Update, std::allocator<Update> >::_M_get_Tp_allocator() [383]
                0.00    0.00      20/40          __gnu_cxx::__normal_iterator<Update*, std::vector<Update, std::allocator<Update> > >::base() const [364]
                0.00    0.00      20/20          std::vector<Update, std::allocator<Update> >::_S_relocate(Update*, Update*, Update*, std::allocator<Update>&) [389]
                0.00    0.00      10/10          std::vector<Update, std::allocator<Update> >::_M_check_len(unsigned long, char const*) const [415]
                0.00    0.00      10/10          std::vector<Update, std::allocator<Update> >::begin() [422]
                0.00    0.00      10/10          __gnu_cxx::__normal_iterator<Update*, std::vector<Update, std::allocator<Update> > >::difference_type __gnu_cxx::operator-<Update*, std::vector<Update, std::allocator<Update> > >(__gnu_cxx::__normal_iterator<Update*, std::vector<Update, std::allocator<Update> > > const&, __gnu_cxx::__normal_iterator<Update*, std::vector<Update, std::allocator<Update> > > const&) [414]
                0.00    0.00      10/10          std::_Vector_base<Update, std::allocator<Update> >::_M_allocate(unsigned long) [418]
                0.00    0.00      10/1510        Update&& std::forward<Update>(std::remove_reference<Update>::type&) [249]
                0.00    0.00      10/500         void std::allocator_traits<std::allocator<Update> >::construct<Update, Update>(std::allocator<Update>&, Update*, Update&&) [327]
                0.00    0.00      10/11          std::_Vector_base<Update, std::allocator<Update> >::_M_deallocate(Update*, unsigned long) [411]
-----------------------------------------------
                0.00    0.00      10/10          void std::vector<Update, std::allocator<Update> >::_M_realloc_insert<Update>(__gnu_cxx::__normal_iterator<Update*, std::vector<Update, std::allocator<Update> > >, Update&&) [421]
[422]    0.0    0.00    0.00      10         std::vector<Update, std::allocator<Update> >::begin() [422]
                0.00    0.00      10/1020        __gnu_cxx::__normal_iterator<Update*, std::vector<Update, std::allocator<Update> > >::__normal_iterator(Update* const&) [293]
-----------------------------------------------
                0.00    0.00       9/9           std::allocator<bool>::allocator() [432]
[423]    0.0    0.00    0.00       9         __gnu_cxx::new_allocator<bool>::new_allocator() [423]
-----------------------------------------------
                0.00    0.00       9/9           std::allocator<bool>::~allocator() [433]
[424]    0.0    0.00    0.00       9         __gnu_cxx::new_allocator<bool>::~new_allocator() [424]
-----------------------------------------------
                0.00    0.00       9/9           std::allocator_traits<std::allocator<unsigned long> >::deallocate(std::allocator<unsigned long>&, unsigned long*, unsigned long) [443]
[425]    0.0    0.00    0.00       9         __gnu_cxx::new_allocator<unsigned long>::deallocate(unsigned long*, unsigned long) [425]
-----------------------------------------------
                0.00    0.00       9/9           std::allocator_traits<std::allocator<unsigned long> >::allocate(std::allocator<unsigned long>&, unsigned long) [444]
[426]    0.0    0.00    0.00       9         __gnu_cxx::new_allocator<unsigned long>::allocate(unsigned long, void const*) [426]
                0.00    0.00       9/9           __gnu_cxx::new_allocator<unsigned long>::_M_max_size() const [429]
-----------------------------------------------
                0.00    0.00       9/9           std::allocator<unsigned long>::allocator(std::allocator<unsigned long> const&) [435]
[427]    0.0    0.00    0.00       9         __gnu_cxx::new_allocator<unsigned long>::new_allocator(__gnu_cxx::new_allocator<unsigned long> const&) [427]
-----------------------------------------------
                0.00    0.00       9/9           std::allocator<unsigned long>::allocator<bool>(std::allocator<bool> const&) [434]
[428]    0.0    0.00    0.00       9         __gnu_cxx::new_allocator<unsigned long>::new_allocator() [428]
-----------------------------------------------
                0.00    0.00       9/9           __gnu_cxx::new_allocator<unsigned long>::allocate(unsigned long, void const*) [426]
[429]    0.0    0.00    0.00       9         __gnu_cxx::new_allocator<unsigned long>::_M_max_size() const [429]
-----------------------------------------------
                0.00    0.00       9/9           void std::deque<int, std::allocator<int> >::_M_push_back_aux<int const&>(int const&) [447]
[430]    0.0    0.00    0.00       9         std::deque<int, std::allocator<int> >::size() const [430]
                0.00    0.00       9/9           std::operator-(std::_Deque_iterator<int, int&, int*> const&, std::_Deque_iterator<int, int&, int*> const&) [460]
-----------------------------------------------
                0.00    0.00       9/9           void std::deque<int, std::allocator<int> >::_M_push_back_aux<int const&>(int const&) [447]
[431]    0.0    0.00    0.00       9         std::deque<int, std::allocator<int> >::max_size() const [431]
                0.00    0.00       9/9           std::deque<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [445]
                0.00    0.00       9/11          std::_Deque_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [410]
-----------------------------------------------
                0.00    0.00       2/9           main [6]
                0.00    0.00       7/9           relaxAffected(std::vector<bool, std::allocator<bool> >&, std::vector<double, std::allocator<double> >&, std::vector<int, std::allocator<int> >&, std::vector<std::vector<std::pair<int, double>, std::allocator<std::pair<int, double> > >, std::allocator<std::vector<std::pair<int, double>, std::allocator<std::pair<int, double> > > > > const&) [529]
[432]    0.0    0.00    0.00       9         std::allocator<bool>::allocator() [432]
                0.00    0.00       9/9           __gnu_cxx::new_allocator<bool>::new_allocator() [423]
-----------------------------------------------
                0.00    0.00       2/9           main [6]
                0.00    0.00       7/9           relaxAffected(std::vector<bool, std::allocator<bool> >&, std::vector<double, std::allocator<double> >&, std::vector<int, std::allocator<int> >&, std::vector<std::vector<std::pair<int, double>, std::allocator<std::pair<int, double> > >, std::allocator<std::vector<std::pair<int, double>, std::allocator<std::pair<int, double> > > > > const&) [529]
[433]    0.0    0.00    0.00       9         std::allocator<bool>::~allocator() [433]
                0.00    0.00       9/9           __gnu_cxx::new_allocator<bool>::~new_allocator() [424]
-----------------------------------------------
                0.00    0.00       9/9           std::_Bvector_base<std::allocator<bool> >::_Bvector_base(std::allocator<bool> const&) [441]
[434]    0.0    0.00    0.00       9         std::allocator<unsigned long>::allocator<bool>(std::allocator<bool> const&) [434]
                0.00    0.00       9/9           __gnu_cxx::new_allocator<unsigned long>::new_allocator() [428]
-----------------------------------------------
                0.00    0.00       9/9           std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::_Bvector_impl(std::allocator<unsigned long> const&) [437]
[435]    0.0    0.00    0.00       9         std::allocator<unsigned long>::allocator(std::allocator<unsigned long> const&) [435]
                0.00    0.00       9/9           __gnu_cxx::new_allocator<unsigned long>::new_allocator(__gnu_cxx::new_allocator<unsigned long> const&) [427]
-----------------------------------------------
                0.00    0.00       9/9           std::vector<bool, std::allocator<bool> >::_M_initialize(unsigned long) [456]
[436]    0.0    0.00    0.00       9         std::_Bvector_base<std::allocator<bool> >::_M_allocate(unsigned long) [436]
                0.00    0.00       9/18          std::_Bvector_base<std::allocator<bool> >::_S_nword(unsigned long) [399]
                0.00    0.00       9/9           std::allocator_traits<std::allocator<unsigned long> >::allocate(std::allocator<unsigned long>&, unsigned long) [444]
-----------------------------------------------
                0.00    0.00       9/9           std::_Bvector_base<std::allocator<bool> >::_Bvector_base(std::allocator<bool> const&) [441]
[437]    0.0    0.00    0.00       9         std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::_Bvector_impl(std::allocator<unsigned long> const&) [437]
                0.00    0.00       9/9           std::allocator<unsigned long>::allocator(std::allocator<unsigned long> const&) [435]
                0.00    0.00       9/18          std::_Bvector_base<std::allocator<bool> >::_Bvector_impl_data::_Bvector_impl_data() [398]
-----------------------------------------------
                0.00    0.00       9/9           std::_Bvector_base<std::allocator<bool> >::~_Bvector_base() [442]
[438]    0.0    0.00    0.00       9         std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::~_Bvector_impl() [438]
                0.00    0.00       9/18          std::allocator<unsigned long>::~allocator() [397]
-----------------------------------------------
                0.00    0.00       9/9           std::_Bvector_base<std::allocator<bool> >::~_Bvector_base() [442]
[439]    0.0    0.00    0.00       9         std::_Bvector_base<std::allocator<bool> >::_M_deallocate() [439]
                0.00    0.00       9/18          std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::_M_end_addr() const [394]
                0.00    0.00       9/9           std::allocator_traits<std::allocator<unsigned long> >::deallocate(std::allocator<unsigned long>&, unsigned long*, unsigned long) [443]
                0.00    0.00       9/9           std::_Bvector_base<std::allocator<bool> >::_Bvector_impl_data::_M_reset() [440]
-----------------------------------------------
                0.00    0.00       9/9           std::_Bvector_base<std::allocator<bool> >::_M_deallocate() [439]
[440]    0.0    0.00    0.00       9         std::_Bvector_base<std::allocator<bool> >::_Bvector_impl_data::_M_reset() [440]
                0.00    0.00       9/18          std::_Bvector_base<std::allocator<bool> >::_Bvector_impl_data::_Bvector_impl_data() [398]
-----------------------------------------------
                0.00    0.00       9/9           std::vector<bool, std::allocator<bool> >::vector(unsigned long, bool const&, std::allocator<bool> const&) [458]
[441]    0.0    0.00    0.00       9         std::_Bvector_base<std::allocator<bool> >::_Bvector_base(std::allocator<bool> const&) [441]
                0.00    0.00       9/9           std::allocator<unsigned long>::allocator<bool>(std::allocator<bool> const&) [434]
                0.00    0.00       9/9           std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::_Bvector_impl(std::allocator<unsigned long> const&) [437]
                0.00    0.00       9/18          std::allocator<unsigned long>::~allocator() [397]
-----------------------------------------------
                0.00    0.00       9/9           std::vector<bool, std::allocator<bool> >::~vector() [459]
[442]    0.0    0.00    0.00       9         std::_Bvector_base<std::allocator<bool> >::~_Bvector_base() [442]
                0.00    0.00       9/9           std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::~_Bvector_impl() [438]
                0.00    0.00       9/9           std::_Bvector_base<std::allocator<bool> >::_M_deallocate() [439]
-----------------------------------------------
                0.00    0.00       9/9           std::_Bvector_base<std::allocator<bool> >::_M_deallocate() [439]
[443]    0.0    0.00    0.00       9         std::allocator_traits<std::allocator<unsigned long> >::deallocate(std::allocator<unsigned long>&, unsigned long*, unsigned long) [443]
                0.00    0.00       9/9           __gnu_cxx::new_allocator<unsigned long>::deallocate(unsigned long*, unsigned long) [425]
-----------------------------------------------
                0.00    0.00       9/9           std::_Bvector_base<std::allocator<bool> >::_M_allocate(unsigned long) [436]
[444]    0.0    0.00    0.00       9         std::allocator_traits<std::allocator<unsigned long> >::allocate(std::allocator<unsigned long>&, unsigned long) [444]
                0.00    0.00       9/9           __gnu_cxx::new_allocator<unsigned long>::allocate(unsigned long, void const*) [426]
-----------------------------------------------
                0.00    0.00       9/9           std::deque<int, std::allocator<int> >::max_size() const [431]
[445]    0.0    0.00    0.00       9         std::deque<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [445]
                0.00    0.00       9/3424        std::allocator_traits<std::allocator<int> >::max_size(std::allocator<int> const&) [116]
                0.00    0.00       9/16355       unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [32]
-----------------------------------------------
                0.00    0.00       9/9           std::deque<int, std::allocator<int> >::pop_front() [281]
[446]    0.0    0.00    0.00       9         std::deque<int, std::allocator<int> >::_M_pop_front_aux() [446]
                0.00    0.00       9/1186        std::_Deque_base<int, std::allocator<int> >::_M_get_Tp_allocator() [271]
                0.00    0.00       9/1185        void std::allocator_traits<std::allocator<int> >::destroy<int>(std::allocator<int>&, int*) [279]
                0.00    0.00       9/10          std::_Deque_base<int, std::allocator<int> >::_M_deallocate_node(int*) [417]
                0.00    0.00       9/24          std::_Deque_iterator<int, int&, int*>::_M_set_node(int**) [382]
-----------------------------------------------
                0.00    0.00       9/9           std::deque<int, std::allocator<int> >::push_back(int const&) [282]
[447]    0.0    0.00    0.00       9         void std::deque<int, std::allocator<int> >::_M_push_back_aux<int const&>(int const&) [447]
                0.00    0.00       9/9           std::deque<int, std::allocator<int> >::size() const [430]
                0.00    0.00       9/9           std::deque<int, std::allocator<int> >::max_size() const [431]
                0.00    0.00       9/9           std::deque<int, std::allocator<int> >::_M_reserve_map_at_back(unsigned long) [448]
                0.00    0.00       9/10          std::_Deque_base<int, std::allocator<int> >::_M_allocate_node() [416]
                0.00    0.00       9/8472        int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [54]
                0.00    0.00       9/3378        void std::allocator_traits<std::allocator<int> >::construct<int, int const&>(std::allocator<int>&, int*, int const&) [126]
                0.00    0.00       9/24          std::_Deque_iterator<int, int&, int*>::_M_set_node(int**) [382]
-----------------------------------------------
                0.00    0.00       9/9           void std::deque<int, std::allocator<int> >::_M_push_back_aux<int const&>(int const&) [447]
[448]    0.0    0.00    0.00       9         std::deque<int, std::allocator<int> >::_M_reserve_map_at_back(unsigned long) [448]
                0.00    0.00       2/2           std::deque<int, std::allocator<int> >::_M_reallocate_map(unsigned long, bool) [514]
-----------------------------------------------
                0.00    0.00       9/9           std::chrono::duration<double, std::ratio<1l, 1l> >::duration<long, std::ratio<1l, 1000000000l>, void>(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [451]
[449]    0.0    0.00    0.00       9         std::enable_if<std::chrono::__is_duration<std::chrono::duration<double, std::ratio<1l, 1l> > >::value, std::chrono::duration<double, std::ratio<1l, 1l> > >::type std::chrono::duration_cast<std::chrono::duration<double, std::ratio<1l, 1l> >, long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [449]
                0.00    0.00       9/9           std::chrono::duration<double, std::ratio<1l, 1l> > std::chrono::__duration_cast_impl<std::chrono::duration<double, std::ratio<1l, 1l> >, std::ratio<1l, 1000000000l>, double, true, false>::__cast<long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [450]
-----------------------------------------------
